date,open,high,low,volume,close
2021-09-15,17387.650390625,17532.69921875,17386.900390625,388200.0,17519.44921875
2021-09-16,17539.19921875,17644.599609375,17510.44921875,503300.0,17629.5
2021-09-17,17709.650390625,17792.94921875,17537.650390625,508300.0,17585.150390625
2021-09-20,17443.849609375,17622.75,17361.80078125,339100.0,17396.900390625
2021-09-21,17450.5,17578.349609375,17326.099609375,363600.0,17562.0
2021-09-22,17580.900390625,17610.44921875,17524.0,295200.0,17546.650390625
2021-09-23,17670.849609375,17843.900390625,17646.55078125,320500.0,17822.94921875
2021-09-24,17897.44921875,17947.650390625,17819.400390625,360100.0,17853.19921875
2021-09-27,17932.19921875,17943.5,17802.900390625,295700.0,17855.099609375
2021-09-28,17906.44921875,17912.849609375,17576.099609375,398000.0,17748.599609375
2021-09-29,17657.94921875,17781.75,17608.150390625,562200.0,17711.30078125
2021-09-30,17718.900390625,17742.150390625,17585.349609375,378600.0,17618.150390625
2021-10-01,17531.900390625,17557.150390625,17452.900390625,305800.0,17532.05078125
2021-10-04,17615.55078125,17750.900390625,17581.349609375,295800.0,17691.25
2021-10-05,17661.349609375,17833.44921875,17640.900390625,427000.0,17822.30078125
2021-10-06,17861.5,17884.599609375,17613.150390625,395800.0,17646.0
2021-10-07,17810.55078125,17857.55078125,17763.80078125,419900.0,17790.349609375
2021-10-08,17886.849609375,17941.849609375,17840.349609375,324100.0,17895.19921875
2021-10-11,17867.55078125,18041.94921875,17839.099609375,375800.0,17945.94921875
2021-10-12,17915.80078125,18008.650390625,17864.94921875,355600.0,17991.94921875
2021-10-13,18097.849609375,18197.80078125,18050.75,506700.0,18161.75
2021-10-14,18272.849609375,18350.75,18248.69921875,538700.0,18338.55078125
2021-10-18,18500.099609375,18543.150390625,18445.30078125,469900.0,18477.05078125
2021-10-19,18602.349609375,18604.44921875,18377.69921875,368200.0,18418.75
2021-10-20,18439.900390625,18458.30078125,18209.349609375,371300.0,18266.599609375
2021-10-21,18382.69921875,18384.19921875,18048.0,365900.0,18178.099609375
2021-10-22,18230.69921875,18314.25,18034.349609375,324700.0,18114.900390625
2021-10-25,18229.5,18241.400390625,17968.5,418700.0,18125.400390625
2021-10-26,18154.5,18310.44921875,18099.30078125,341400.0,18268.400390625
2021-10-27,18295.849609375,18342.05078125,18167.900390625,335200.0,18210.94921875
2021-10-28,18187.650390625,18190.69921875,17799.44921875,374200.0,17857.25
2021-10-29,17833.05078125,17915.849609375,17613.099609375,336500.0,17671.650390625
2021-11-01,17783.150390625,17954.099609375,17697.099609375,281200.0,17929.650390625
2021-11-02,17970.900390625,18012.25,17847.599609375,296400.0,17888.94921875
2021-11-03,17947.94921875,17988.75,17757.94921875,331000.0,17829.19921875
2021-11-05,17935.05078125,17947.55078125,17900.599609375,48500.0,17916.80078125
2021-11-08,18040.19921875,18087.80078125,17836.099609375,338900.0,18068.55078125
2021-11-09,18084.349609375,18112.599609375,17983.05078125,270200.0,18044.25
2021-11-10,17973.44921875,18061.25,17915.0,261400.0,18017.19921875
2021-11-11,17967.44921875,17971.349609375,17798.19921875,232100.0,17873.599609375
2021-11-12,17977.599609375,18123.0,17905.900390625,249100.0,18102.75
2021-11-15,18140.94921875,18210.150390625,18071.30078125,280400.0,18109.44921875
2021-11-16,18127.05078125,18132.650390625,17958.80078125,267400.0,17999.19921875
2021-11-17,17939.349609375,18022.650390625,17879.25,295700.0,17898.650390625
2021-11-18,17890.55078125,17945.599609375,17688.5,278400.0,17764.80078125
2021-11-22,17796.25,17805.25,17280.44921875,356400.0,17416.55078125
2021-11-23,17281.75,17553.69921875,17216.099609375,308800.0,17503.349609375
2021-11-24,17550.05078125,17600.599609375,17354.0,298100.0,17415.05078125
2021-11-25,17417.30078125,17564.349609375,17351.69921875,255900.0,17536.25
2021-11-26,17338.75,17355.400390625,16985.69921875,356300.0,17026.44921875
2021-11-29,17055.80078125,17160.69921875,16782.400390625,348900.0,17053.94921875
2021-11-30,17051.150390625,17324.650390625,16931.400390625,498000.0,16983.19921875
2021-12-01,17104.400390625,17213.05078125,17064.25,295500.0,17166.900390625
2021-12-02,17183.19921875,17420.349609375,17149.30078125,279900.0,17401.650390625
2021-12-03,17424.900390625,17489.80078125,17180.80078125,292500.0,17196.69921875
2021-12-06,17209.05078125,17216.75,16891.69921875,231700.0,16912.25
2021-12-07,17044.099609375,17251.650390625,16987.75,254100.0,17176.69921875
2021-12-08,17315.25,17484.599609375,17308.94921875,257800.0,17469.75
2021-12-09,17524.400390625,17543.25,17379.599609375,237200.0,17516.849609375
2021-12-10,17476.05078125,17534.349609375,17405.25,204500.0,17511.30078125
2021-12-13,17619.099609375,17639.5,17355.94921875,256600.0,17368.25
2021-12-14,17283.19921875,17376.19921875,17225.80078125,271000.0,17324.900390625
2021-12-15,17323.650390625,17351.19921875,17192.19921875,215000.0,17221.400390625
2021-12-16,17373.0,17379.349609375,17184.94921875,219500.0,17248.400390625
2021-12-17,17276.0,17298.150390625,16966.44921875,354600.0,16985.19921875
2021-12-20,16824.25,16840.099609375,16410.19921875,330600.0,16614.19921875
2021-12-21,16773.150390625,16936.400390625,16688.25,241000.0,16770.849609375
2021-12-22,16865.55078125,16971.0,16819.5,207900.0,16955.44921875
2021-12-23,17066.80078125,17118.650390625,17015.55078125,197000.0,17072.599609375
2021-12-24,17149.5,17155.599609375,16909.599609375,182600.0,17003.75
2021-12-27,16937.75,17112.05078125,16833.19921875,144800.0,17086.25
2021-12-28,17177.599609375,17250.25,17161.150390625,176000.0,17233.25
2021-12-29,17220.099609375,17285.94921875,17176.650390625,161700.0,17213.599609375
2021-12-30,17201.44921875,17264.05078125,17146.349609375,320800.0,17203.94921875
2021-12-31,17244.5,17400.80078125,17238.5,167000.0,17354.05078125
2022-01-03,17387.150390625,17646.650390625,17383.30078125,200500.0,17625.69921875
2022-01-04,17681.400390625,17827.599609375,17593.55078125,247400.0,17805.25
2022-01-05,17820.099609375,17944.69921875,17748.849609375,251500.0,17925.25
2022-01-06,17768.5,17797.94921875,17655.55078125,236500.0,17745.900390625
2022-01-07,17797.599609375,17905.0,17704.55078125,239300.0,17812.69921875
2022-01-10,17913.30078125,18017.44921875,17879.150390625,232400.0,18003.30078125
2022-01-11,17997.75,18081.25,17964.400390625,220200.0,18055.75
2022-01-12,18170.400390625,18227.94921875,18128.80078125,245000.0,18212.349609375
2022-01-13,18257.0,18272.25,18163.80078125,303700.0,18257.80078125
2022-01-14,18185.0,18286.94921875,18119.650390625,229500.0,18255.75
2022-01-17,18235.650390625,18321.55078125,18228.75,266700.0,18308.099609375
2022-01-18,18337.19921875,18350.94921875,18085.900390625,227500.0,18113.05078125
2022-01-19,18129.19921875,18129.19921875,17884.900390625,276700.0,17938.400390625
2022-01-20,17921.0,17943.69921875,17648.44921875,258100.0,17757.0
2022-01-21,17613.69921875,17707.599609375,17485.849609375,277600.0,17617.150390625
2022-01-24,17575.150390625,17599.400390625,16997.849609375,323800.0,17149.099609375
2022-01-25,17001.55078125,17309.150390625,16836.80078125,326500.0,17277.94921875
2022-01-27,17062.0,17182.5,16866.75,395600.0,17110.150390625
2022-01-28,17208.30078125,17373.5,17077.099609375,355300.0,17101.94921875
2022-01-31,17301.05078125,17410.0,17264.150390625,321700.0,17339.849609375
2022-02-01,17529.44921875,17622.400390625,17244.55078125,386400.0,17576.849609375
2022-02-02,17706.19921875,17794.599609375,17674.80078125,271200.0,17780.0
2022-02-03,17767.75,17781.150390625,17511.150390625,226600.0,17560.19921875
2022-02-04,17590.19921875,17617.80078125,17462.55078125,261400.0,17516.30078125
2022-02-07,17456.30078125,17536.75,17119.400390625,265000.0,17213.599609375
2022-02-08,17279.849609375,17306.44921875,17043.650390625,268500.0,17266.75
2022-02-09,17370.099609375,17477.150390625,17339.0,236400.0,17463.80078125
2022-02-10,17554.099609375,17639.44921875,17427.150390625,273600.0,17605.849609375
2022-02-11,17451.0,17454.75,17303.0,253100.0,17374.75
2022-02-14,17076.150390625,17099.5,16809.650390625,305500.0,16842.80078125
2022-02-15,16933.25,17375.0,16839.25,298700.0,17352.44921875
2022-02-16,17408.44921875,17490.599609375,17257.69921875,244500.0,17322.19921875
2022-02-17,17396.55078125,17442.900390625,17235.849609375,232100.0,17304.599609375
2022-02-18,17236.05078125,17380.80078125,17219.19921875,189600.0,17276.30078125
2022-02-21,17192.25,17351.05078125,17070.69921875,215200.0,17206.650390625
2022-02-22,16847.94921875,17148.55078125,16843.80078125,300100.0,17092.19921875
2022-02-23,17194.5,17220.69921875,17027.849609375,200200.0,17063.25
2022-02-24,16548.900390625,16705.25,16203.25,458000.0,16247.9501953125
2022-02-25,16515.650390625,16748.80078125,16478.30078125,329800.0,16658.400390625
2022-02-28,16481.599609375,16815.900390625,16356.2998046875,404200.0,16793.900390625
2022-03-02,16593.099609375,16678.5,16478.650390625,517700.0,16605.94921875
2022-03-03,16723.19921875,16768.94921875,16442.94921875,442100.0,16498.05078125
2022-03-04,16339.4501953125,16456.0,16133.7998046875,456100.0,16245.349609375
2022-03-07,15867.9501953125,15944.599609375,15711.4501953125,585400.0,15863.150390625
2022-03-08,15747.75,16028.75,15671.4501953125,543600.0,16013.4501953125
2022-03-09,16078.0,16418.05078125,15990.0,462200.0,16345.349609375
2022-03-10,16757.099609375,16757.30078125,16447.900390625,486400.0,16594.900390625
2022-03-11,16528.80078125,16694.400390625,16470.900390625,343700.0,16630.44921875
2022-03-14,16633.69921875,16887.94921875,16606.5,314700.0,16871.30078125
2022-03-15,16900.650390625,16927.75,16555.0,381600.0,16663.0
2022-03-16,16876.650390625,16987.900390625,16837.849609375,260000.0,16975.349609375
2022-03-17,17202.900390625,17344.599609375,17175.75,448300.0,17287.05078125
2022-03-21,17329.5,17353.349609375,17096.400390625,285500.0,17117.599609375
2022-03-22,17120.400390625,17334.400390625,17006.30078125,338300.0,17315.5
2022-03-23,17405.05078125,17442.400390625,17199.599609375,292100.0,17245.650390625
2022-03-24,17094.94921875,17291.75,17091.150390625,290300.0,17222.75
2022-03-25,17289.0,17294.900390625,17076.55078125,237100.0,17153.0
2022-03-28,17181.849609375,17235.099609375,17003.900390625,253200.0,17222.0
2022-03-29,17297.19921875,17343.650390625,17235.69921875,235100.0,17325.30078125
2022-03-30,17468.150390625,17522.5,17387.19921875,505000.0,17498.25
2022-03-31,17519.19921875,17559.80078125,17435.19921875,281100.0,17464.75
2022-04-01,17436.900390625,17703.69921875,17422.69921875,291800.0,17670.44921875
2022-04-04,17809.099609375,18114.650390625,17791.400390625,345500.0,18053.400390625
2022-04-05,18080.599609375,18095.44921875,17921.55078125,283500.0,17957.400390625
2022-04-06,17842.75,17901.0,17779.849609375,328800.0,17807.650390625
2022-04-07,17723.30078125,17787.5,17623.69921875,308800.0,17639.55078125
2022-04-08,17698.150390625,17842.75,17600.55078125,274400.0,17784.349609375
2022-04-11,17740.900390625,17779.05078125,17650.94921875,251700.0,17674.94921875
2022-04-12,17584.849609375,17595.30078125,17442.349609375,266000.0,17530.30078125
2022-04-13,17599.900390625,17663.650390625,17457.400390625,245100.0,17475.650390625
2022-04-18,17183.44921875,17237.75,17067.849609375,376100.0,17173.650390625
2022-04-19,17258.94921875,17275.650390625,16824.69921875,401400.0,16958.650390625
2022-04-20,17045.25,17186.900390625,16978.94921875,286100.0,17136.55078125
2022-04-21,17234.599609375,17414.69921875,17215.5,285200.0,17392.599609375
2022-04-22,17242.75,17315.30078125,17149.19921875,262700.0,17171.94921875
2022-04-25,17009.05078125,17054.30078125,16888.69921875,275700.0,16953.94921875
2022-04-26,17121.30078125,17223.849609375,17064.44921875,261100.0,17200.80078125
2022-04-27,17073.349609375,17110.69921875,16958.44921875,265100.0,17038.400390625
2022-04-28,17189.5,17322.5,17071.05078125,312900.0,17245.05078125
2022-04-29,17329.25,17377.650390625,17053.25,336200.0,17102.55078125
2022-05-02,16924.44921875,17092.25,16917.25,278200.0,17069.099609375
2022-05-04,17096.599609375,17132.849609375,16623.94921875,310600.0,16677.599609375
2022-05-05,16854.75,16945.69921875,16651.849609375,265800.0,16682.650390625
2022-05-06,16415.55078125,16484.19921875,16340.900390625,300500.0,16411.25
2022-05-09,16227.7001953125,16403.69921875,16142.099609375,288400.0,16301.849609375
2022-05-10,16248.900390625,16404.55078125,16197.2998046875,283100.0,16240.0498046875
2022-05-11,16270.0498046875,16318.75,15992.599609375,284300.0,16167.099609375
2022-05-12,16021.099609375,16041.9501953125,15735.75,314900.0,15808.0
2022-05-13,15977.0,16083.599609375,15740.849609375,369100.0,15782.150390625
2022-05-16,15845.099609375,15977.9501953125,15739.650390625,217600.0,15842.2998046875
2022-05-17,15912.599609375,16284.25,15900.7998046875,295700.0,16259.2998046875
2022-05-18,16318.150390625,16399.80078125,16211.2001953125,290400.0,16240.2998046875
2022-05-19,15917.400390625,15984.75,15775.2001953125,313900.0,15809.400390625
2022-05-20,16043.7998046875,16283.0498046875,16003.849609375,252400.0,16266.150390625
2022-05-23,16290.9501953125,16414.69921875,16185.75,293800.0,16214.7001953125
2022-05-24,16225.5498046875,16262.7998046875,16078.599609375,249800.0,16125.150390625
2022-05-25,16196.349609375,16223.349609375,16006.9501953125,243300.0,16025.7998046875
2022-05-26,16105.0,16204.4501953125,15903.7001953125,314300.0,16170.150390625
2022-05-27,16296.599609375,16370.599609375,16221.9501953125,274100.0,16352.4501953125
2022-05-30,16527.900390625,16695.5,16506.150390625,251400.0,16661.400390625
2022-05-31,16578.44921875,16690.75,16521.900390625,651600.0,16584.55078125
2022-06-01,16594.400390625,16649.19921875,16438.849609375,249600.0,16522.75
2022-06-02,16481.650390625,16646.400390625,16443.05078125,236000.0,16628.0
2022-06-03,16761.650390625,16793.849609375,16567.900390625,245500.0,16584.30078125
2022-06-06,16530.69921875,16610.94921875,16444.55078125,233600.0,16569.55078125
2022-06-07,16469.599609375,16487.25,16347.099609375,233800.0,16416.349609375
2022-06-08,16474.94921875,16514.30078125,16293.349609375,243500.0,16356.25
2022-06-09,16263.849609375,16492.80078125,16243.849609375,205000.0,16478.099609375
2022-06-10,16283.9501953125,16324.7001953125,16172.599609375,189700.0,16201.7998046875
2022-06-13,15877.5498046875,15886.150390625,15684.0,225500.0,15774.400390625
2022-06-14,15674.25,15858.0,15659.4501953125,225400.0,15732.099609375
2022-06-15,15729.25,15783.650390625,15678.900390625,183000.0,15692.150390625
2022-06-16,15832.25,15863.150390625,15335.099609375,264700.0,15360.599609375
2022-06-17,15272.650390625,15400.400390625,15183.400390625,342600.0,15293.5
2022-06-20,15334.5,15382.5,15191.099609375,260000.0,15350.150390625
2022-06-21,15455.9501953125,15707.25,15419.849609375,262800.0,15638.7998046875
2022-06-22,15545.650390625,15565.400390625,15385.9501953125,220900.0,15413.2998046875
2022-06-23,15451.5498046875,15628.4501953125,15367.5,259200.0,15556.650390625
2022-06-24,15657.400390625,15749.25,15619.4501953125,219600.0,15699.25
2022-06-27,15926.2001953125,15927.4501953125,15815.5,210900.0,15832.0498046875
2022-06-28,15757.4501953125,15892.099609375,15710.150390625,251900.0,15850.2001953125
2022-06-29,15701.7001953125,15861.599609375,15687.7998046875,444900.0,15799.099609375
2022-06-30,15774.5,15890.0,15728.849609375,306000.0,15780.25
2022-07-01,15703.7001953125,15793.9501953125,15511.0498046875,364100.0,15752.0498046875
2022-07-04,15710.5,15852.349609375,15661.7998046875,304300.0,15835.349609375
2022-07-05,15909.150390625,16025.75,15785.4501953125,254200.0,15810.849609375
2022-07-06,15818.2001953125,16011.349609375,15800.900390625,288400.0,15989.7998046875
2022-07-07,16113.75,16150.5,16045.9501953125,264600.0,16132.900390625
2022-07-08,16273.650390625,16275.5,16157.900390625,281100.0,16220.599609375
2022-07-11,16136.150390625,16248.5498046875,16115.5,255900.0,16216.0
2022-07-12,16126.2001953125,16158.75,16031.150390625,208600.0,16058.2998046875
2022-07-13,16128.2001953125,16140.0,15950.150390625,233300.0,15966.650390625
2022-07-14,16018.849609375,16070.849609375,15858.2001953125,228600.0,15938.650390625
2022-07-15,16010.7998046875,16066.9501953125,15927.2998046875,205800.0,16049.2001953125
2022-07-18,16151.400390625,16287.9501953125,16142.2001953125,227700.0,16278.5
2022-07-19,16187.0498046875,16359.5,16187.0498046875,222600.0,16340.5498046875
2022-07-20,16562.80078125,16588.0,16490.94921875,284400.0,16520.849609375
2022-07-21,16523.55078125,16626.94921875,16483.900390625,243600.0,16605.25
2022-07-22,16661.25,16752.25,16610.900390625,190900.0,16719.44921875
2022-07-25,16662.55078125,16706.05078125,16564.25,211400.0,16631.0
2022-07-26,16632.900390625,16636.099609375,16463.30078125,208200.0,16483.849609375
2022-07-27,16475.349609375,16653.44921875,16438.75,185200.0,16641.80078125
2022-07-28,16774.849609375,16947.650390625,16746.25,376300.0,16929.599609375
2022-07-29,17079.5,17172.80078125,17018.150390625,436100.0,17158.25
2022-08-01,17243.19921875,17356.25,17154.80078125,381500.0,17340.05078125
2022-08-02,17310.150390625,17390.150390625,17215.849609375,333600.0,17345.44921875
2022-08-03,17349.25,17407.5,17225.849609375,285400.0,17388.150390625
2022-08-04,17463.099609375,17490.69921875,17161.25,325000.0,17382.0
2022-08-05,17423.650390625,17474.400390625,17348.75,355300.0,17397.5
2022-08-08,17401.5,17548.80078125,17359.75,257000.0,17525.099609375
2022-08-10,17566.099609375,17566.099609375,17442.80078125,312700.0,17534.75
2022-08-11,17711.650390625,17719.30078125,17631.94921875,311200.0,17659.0
2022-08-12,17659.650390625,17724.650390625,17597.849609375,303900.0,17698.150390625
2022-08-16,17797.19921875,17839.099609375,17764.05078125,0.0,17825.25
2022-08-17,17868.150390625,17965.94921875,17833.349609375,262800.0,17944.25
2022-08-18,17898.650390625,17968.44921875,17852.05078125,263900.0,17956.5
2022-08-19,17966.55078125,17992.19921875,17710.75,295600.0,17758.44921875
2022-08-22,17682.900390625,17690.05078125,17467.349609375,287600.0,17490.69921875
2022-08-23,17357.349609375,17625.55078125,17345.19921875,285600.0,17577.5
2022-08-24,17525.44921875,17623.650390625,17499.25,262000.0,17604.94921875
2022-08-25,17679.0,17726.5,17487.44921875,230200.0,17522.44921875
2022-08-26,17619.30078125,17685.849609375,17519.349609375,266600.0,17558.900390625
2022-08-29,17188.650390625,17380.150390625,17166.19921875,244900.0,17312.900390625
2022-08-30,17414.94921875,17777.650390625,17401.5,324700.0,17759.30078125
2022-09-01,17485.69921875,17695.599609375,17468.44921875,308500.0,17542.80078125
2022-09-02,17598.400390625,17643.849609375,17476.44921875,256300.0,17539.44921875
2022-09-05,17546.44921875,17683.150390625,17540.349609375,230300.0,17665.80078125
2022-09-06,17695.69921875,17764.650390625,17587.650390625,251200.0,17655.599609375
2022-09-07,17519.400390625,17650.75,17484.30078125,354100.0,17624.400390625
2022-09-08,17748.150390625,17807.650390625,17691.94921875,279800.0,17798.75
2022-09-09,17923.349609375,17925.94921875,17786.0,270300.0,17833.349609375
2022-09-12,17890.849609375,17980.55078125,17889.150390625,228200.0,17936.349609375
2022-09-13,18044.44921875,18088.30078125,18015.44921875,259900.0,18070.05078125
2022-09-14,17771.150390625,18091.55078125,17771.150390625,365900.0,18003.75
2022-09-15,18046.349609375,18096.150390625,17861.5,289600.0,17877.400390625
2022-09-16,17796.80078125,17820.05078125,17497.25,468500.0,17530.849609375
2022-09-19,17540.650390625,17667.19921875,17429.69921875,258300.0,17622.25
2022-09-20,17770.400390625,17919.30078125,17744.400390625,263100.0,17816.25
2022-09-21,17766.349609375,17838.69921875,17663.599609375,245500.0,17718.349609375
2022-09-22,17609.650390625,17722.75,17532.44921875,284100.0,17629.80078125
2022-09-23,17593.849609375,17642.150390625,17291.650390625,390800.0,17327.349609375
2022-09-26,17156.30078125,17196.400390625,16978.30078125,492000.0,17016.30078125
2022-09-27,17110.900390625,17176.44921875,16942.349609375,359900.0,17007.400390625
2022-09-28,16870.55078125,17037.599609375,16820.400390625,323900.0,16858.599609375
2022-09-29,16993.599609375,17026.05078125,16788.599609375,340000.0,16818.099609375
2022-09-30,16798.05078125,17187.099609375,16747.69921875,376100.0,17094.349609375
2022-10-03,17102.099609375,17114.650390625,16855.55078125,278400.0,16887.349609375
2022-10-04,17147.44921875,17287.30078125,17117.30078125,226000.0,17274.30078125
2022-10-06,17379.25,17428.80078125,17315.650390625,265500.0,17331.80078125
2022-10-07,17287.19921875,17337.349609375,17216.94921875,216300.0,17314.650390625
2022-10-10,17094.349609375,17280.150390625,17064.69921875,234000.0,17241.0
2022-10-11,17256.05078125,17261.80078125,16950.30078125,282600.0,16983.55078125
2022-10-12,17025.55078125,17142.349609375,16960.05078125,256000.0,17123.599609375
2022-10-13,17087.349609375,17112.349609375,16956.94921875,266400.0,17014.349609375
2022-10-14,17322.30078125,17348.55078125,17169.75,227000.0,17185.69921875
2022-10-17,17144.80078125,17328.55078125,17098.55078125,212200.0,17311.80078125
2022-10-18,17438.75,17527.80078125,17434.05078125,239500.0,17486.94921875
2022-10-19,17568.150390625,17607.599609375,17472.849609375,210500.0,17512.25
2022-10-20,17423.099609375,17584.150390625,17421.0,249600.0,17563.94921875
2022-10-21,17622.849609375,17670.150390625,17520.75,277700.0,17576.30078125
2022-10-25,17736.349609375,17777.55078125,17707.400390625,45000.0,17730.75
2022-10-27,17808.30078125,17811.5,17637.0,251400.0,17656.349609375
2022-10-28,17771.400390625,17783.900390625,17654.5,324600.0,17736.94921875
2022-10-31,17756.400390625,17838.900390625,17723.69921875,250000.0,17786.80078125
2022-11-01,17910.19921875,18022.80078125,17899.900390625,227200.0,18012.19921875
2022-11-02,18130.69921875,18175.80078125,18060.150390625,349900.0,18145.400390625
2022-11-03,18177.900390625,18178.75,18048.650390625,270900.0,18082.849609375
2022-11-04,17968.349609375,18106.30078125,17959.19921875,213000.0,18052.69921875
2022-11-07,18053.400390625,18135.099609375,18017.150390625,267900.0,18117.150390625
2022-11-09,18211.75,18255.5,18064.75,314800.0,18202.80078125
2022-11-10,18288.25,18296.400390625,18117.5,307200.0,18157.0
2022-11-11,18044.349609375,18103.099609375,17969.400390625,256500.0,18028.19921875
2022-11-14,18272.349609375,18362.30078125,18259.349609375,378500.0,18349.69921875
2022-11-15,18376.400390625,18399.44921875,18311.400390625,301400.0,18329.150390625
2022-11-16,18362.75,18427.94921875,18282.0,250900.0,18403.400390625
2022-11-17,18398.25,18442.150390625,18344.150390625,219300.0,18409.650390625
2022-11-18,18358.69921875,18417.599609375,18312.94921875,200500.0,18343.900390625
2022-11-21,18382.94921875,18394.599609375,18209.80078125,198800.0,18307.650390625
2022-11-22,18246.400390625,18262.30078125,18133.349609375,213800.0,18159.94921875
2022-11-23,18179.150390625,18261.849609375,18137.69921875,177700.0,18244.19921875
2022-11-24,18325.19921875,18325.400390625,18246.0,178800.0,18267.25
2022-11-25,18326.099609375,18529.69921875,18294.25,204000.0,18484.099609375
2022-11-28,18528.44921875,18534.900390625,18445.099609375,205900.0,18512.75
2022-11-29,18430.55078125,18614.25,18365.599609375,206500.0,18562.75
2022-11-30,18552.44921875,18678.099609375,18552.150390625,195300.0,18618.05078125
2022-12-01,18625.69921875,18816.05078125,18616.55078125,345600.0,18758.349609375
2022-12-02,18871.94921875,18887.599609375,18778.19921875,325000.0,18812.5
2022-12-05,18752.400390625,18781.94921875,18639.19921875,254400.0,18696.099609375
2022-12-06,18719.55078125,18728.599609375,18591.349609375,288400.0,18701.05078125
2022-12-07,18600.650390625,18654.900390625,18577.900390625,217800.0,18642.75
2022-12-08,18638.849609375,18668.30078125,18528.400390625,200500.0,18560.5
2022-12-09,18570.849609375,18625.0,18536.94921875,202800.0,18609.349609375
2022-12-12,18662.400390625,18664.69921875,18410.099609375,215800.0,18496.599609375
2022-12-13,18402.150390625,18521.55078125,18345.69921875,193900.0,18497.150390625
2022-12-14,18524.400390625,18617.25,18490.19921875,187600.0,18608.0
2022-12-15,18671.25,18696.099609375,18632.900390625,208000.0,18660.30078125
2022-12-16,18614.400390625,18652.900390625,18387.69921875,183100.0,18414.900390625
2022-12-19,18319.099609375,18440.94921875,18255.150390625,277700.0,18269.0
2022-12-20,18288.099609375,18431.650390625,18244.55078125,154800.0,18420.44921875
2022-12-21,18340.30078125,18404.900390625,18202.650390625,169000.0,18385.30078125
2022-12-22,18435.150390625,18473.349609375,18162.75,187600.0,18199.099609375
2022-12-23,18288.80078125,18318.75,18068.599609375,195700.0,18127.349609375
2022-12-26,17977.650390625,18050.44921875,17779.5,221500.0,17806.80078125
2022-12-27,17830.400390625,18084.099609375,17774.25,176700.0,18014.599609375
2022-12-28,18089.80078125,18149.25,17967.44921875,214300.0,18132.30078125
2022-12-29,18084.75,18173.099609375,18068.349609375,193900.0,18122.5
2022-12-30,18045.69921875,18229.69921875,17992.80078125,281100.0,18191.0
2023-01-02,18259.099609375,18265.25,18080.30078125,192000.0,18105.30078125
2023-01-03,18131.69921875,18215.150390625,18086.5,256100.0,18197.44921875
2023-01-04,18163.19921875,18251.94921875,18149.80078125,208700.0,18232.55078125
2023-01-05,18230.650390625,18243.0,18020.599609375,235200.0,18042.94921875
2023-01-06,18101.94921875,18120.30078125,17892.599609375,269900.0,17992.150390625
2023-01-09,18008.05078125,18047.400390625,17795.55078125,238200.0,17859.44921875
2023-01-10,17952.55078125,18141.400390625,17936.150390625,257200.0,18101.19921875
2023-01-11,18121.30078125,18127.599609375,17856.0,283300.0,17914.150390625
2023-01-12,17924.25,17976.349609375,17824.349609375,259900.0,17895.69921875
2023-01-13,17920.849609375,17945.80078125,17761.650390625,227800.0,17858.19921875
2023-01-16,17867.5,17999.349609375,17774.25,256700.0,17956.599609375
2023-01-17,18033.150390625,18049.650390625,17853.650390625,206200.0,17894.849609375
2023-01-18,17922.80078125,18072.05078125,17886.94921875,219100.0,18053.30078125
2023-01-19,18074.30078125,18183.75,18032.44921875,255800.0,18165.349609375
2023-01-20,18119.80078125,18155.19921875,18063.75,237800.0,18107.849609375
2023-01-23,18115.599609375,18145.44921875,18016.19921875,237200.0,18027.650390625
2023-01-24,18118.44921875,18162.599609375,18063.44921875,202500.0,18118.55078125
2023-01-25,18183.94921875,18201.25,18078.650390625,216900.0,18118.30078125
2023-01-27,18093.349609375,18100.599609375,17846.150390625,257200.0,17891.94921875
2023-01-30,17877.19921875,17884.75,17493.55078125,476300.0,17604.349609375
2023-01-31,17541.94921875,17709.150390625,17405.55078125,432400.0,17648.94921875
2023-02-01,17731.44921875,17735.69921875,17537.55078125,398300.0,17662.150390625
2023-02-02,17811.599609375,17972.19921875,17353.400390625,512900.0,17616.30078125
2023-02-03,17517.099609375,17653.900390625,17445.94921875,490100.0,17610.400390625
2023-02-06,17721.75,17870.30078125,17584.19921875,424100.0,17854.05078125
2023-02-07,17818.55078125,17823.69921875,17698.349609375,282500.0,17764.599609375
2023-02-08,17790.099609375,17811.150390625,17652.55078125,354400.0,17721.5
2023-02-09,17750.30078125,17898.69921875,17744.150390625,291000.0,17871.69921875
2023-02-10,17885.5,17916.900390625,17779.80078125,260900.0,17893.44921875
2023-02-13,17847.55078125,17876.94921875,17801.0,232000.0,17856.5
2023-02-14,17859.099609375,17880.69921875,17719.75,231300.0,17770.900390625
2023-02-15,17840.349609375,17954.55078125,17800.05078125,244500.0,17929.849609375
2023-02-16,17896.599609375,18034.099609375,17853.80078125,229300.0,18015.849609375
2023-02-17,18094.75,18134.75,18000.650390625,230200.0,18035.849609375
2023-02-20,17974.849609375,18034.25,17884.599609375,208100.0,17944.19921875
2023-02-21,17965.55078125,18004.349609375,17818.400390625,174600.0,17844.599609375
2023-02-22,17905.80078125,17924.900390625,17800.30078125,198200.0,17826.69921875
2023-02-23,17755.349609375,17772.5,17529.44921875,204000.0,17554.30078125
2023-02-24,17574.650390625,17620.05078125,17455.400390625,240800.0,17511.25
