date,open,high,low,close,volume
2025-02-11 11:00:00+05:30,23272.44921875,23287.099609375,23260.80078125,23279.75,0
2025-02-11 11:15:00+05:30,23280.05078125,23301.75,23259.5,23259.55078125,0
2025-02-11 11:30:00+05:30,23259.80078125,23272.150390625,23248.599609375,23262.349609375,0
2025-02-11 11:45:00+05:30,23262.75,23265.44921875,23245.849609375,23248.94921875,0
2025-02-11 12:00:00+05:30,23249.150390625,23261.400390625,23244.25,23252.80078125,0
2025-02-11 12:15:00+05:30,23253.150390625,23257.400390625,23238.44921875,23245.94921875,0
2025-02-11 12:30:00+05:30,23246.19921875,23246.80078125,23233.75,23236.099609375,0
2025-02-11 12:45:00+05:30,23236.30078125,23239.400390625,23177.94921875,23184.900390625,0
2025-02-11 13:00:00+05:30,23184.900390625,23184.900390625,23027.05078125,23031.150390625,0
2025-02-11 13:15:00+05:30,23031.19921875,23101.400390625,23023.150390625,23042.69921875,0
2025-02-11 13:30:00+05:30,23043.099609375,23083.69921875,23023.55078125,23074.80078125,0
2025-02-11 13:45:00+05:30,23074.900390625,23081.599609375,23037.30078125,23043.849609375,0
2025-02-11 14:00:00+05:30,23043.5,23054.0,22986.80078125,23052.349609375,0
2025-02-11 14:15:00+05:30,23052.650390625,23054.94921875,23006.400390625,23018.5,0
2025-02-11 14:30:00+05:30,23018.30078125,23044.650390625,23009.599609375,23026.599609375,0
2025-02-11 14:45:00+05:30,23027.599609375,23118.400390625,23027.44921875,23055.349609375,0
2025-02-11 15:00:00+05:30,23055.75,23086.849609375,23053.650390625,23073.75,0
2025-02-11 15:15:00+05:30,23073.400390625,23080.80078125,23060.400390625,23068.55078125,0
2025-02-12 09:15:00+05:30,23068.400390625,23077.94921875,22979.19921875,22979.19921875,0
2025-02-12 09:30:00+05:30,22978.849609375,22986.400390625,22892.900390625,22911.80078125,0
2025-02-12 09:45:00+05:30,22911.94921875,22912.25,22829.150390625,22840.75,0
2025-02-12 10:00:00+05:30,22840.150390625,22866.30078125,22815.349609375,22830.599609375,0
2025-02-12 10:15:00+05:30,22831.099609375,22880.30078125,22799.349609375,22857.849609375,0
2025-02-12 10:30:00+05:30,22857.400390625,22925.599609375,22850.150390625,22866.650390625,0
2025-02-12 10:45:00+05:30,22869.599609375,22954.44921875,22867.5,22923.05078125,0
2025-02-12 11:00:00+05:30,22923.25,22944.80078125,22872.19921875,22925.55078125,0
2025-02-12 11:15:00+05:30,22924.900390625,22941.150390625,22905.599609375,22928.19921875,0
2025-02-12 11:30:00+05:30,22926.900390625,23009.55078125,22895.900390625,23009.55078125,0
2025-02-12 11:45:00+05:30,23010.150390625,23077.400390625,22973.400390625,23051.0,0
2025-02-12 12:00:00+05:30,23051.30078125,23072.94921875,23022.80078125,23044.400390625,0
2025-02-12 12:15:00+05:30,23044.900390625,23053.849609375,22997.30078125,23016.80078125,0
2025-02-12 12:30:00+05:30,23017.05078125,23087.599609375,23017.05078125,23042.44921875,0
2025-02-12 12:45:00+05:30,23045.599609375,23110.5,23045.599609375,23074.900390625,0
2025-02-12 13:00:00+05:30,23074.30078125,23119.75,23051.69921875,23103.05078125,0
2025-02-12 13:15:00+05:30,23105.44921875,23126.349609375,23087.150390625,23120.80078125,0
2025-02-12 13:30:00+05:30,23121.099609375,23144.5,23061.900390625,23100.150390625,0
2025-02-12 13:45:00+05:30,23101.44921875,23101.44921875,22997.69921875,23001.30078125,0
2025-02-12 14:00:00+05:30,23002.25,23031.19921875,22964.55078125,23002.25,0
2025-02-12 14:15:00+05:30,23002.30078125,23030.599609375,22980.75,22998.25,0
2025-02-12 14:30:00+05:30,22998.5,23009.349609375,22956.650390625,22991.44921875,0
2025-02-12 14:45:00+05:30,22990.75,22998.349609375,22968.0,22989.44921875,0
2025-02-12 15:00:00+05:30,22988.69921875,23059.650390625,22988.69921875,23051.55078125,0
2025-02-12 15:15:00+05:30,23050.849609375,23063.19921875,23043.150390625,23057.80078125,0
2025-02-13 09:15:00+05:30,23055.849609375,23110.80078125,22992.650390625,23025.25,0
2025-02-13 09:30:00+05:30,23024.900390625,23128.55078125,23024.55078125,23119.599609375,0
2025-02-13 09:45:00+05:30,23119.349609375,23189.5,23119.349609375,23173.94921875,0
2025-02-13 10:00:00+05:30,23176.5,23192.0,23156.44921875,23171.69921875,0
2025-02-13 10:15:00+05:30,23172.0,23190.599609375,23131.75,23147.400390625,0
2025-02-13 10:30:00+05:30,23147.44921875,23208.900390625,23138.55078125,23190.5,0
2025-02-13 10:45:00+05:30,23191.19921875,23201.650390625,23173.05078125,23176.55078125,0
2025-02-13 11:00:00+05:30,23177.0,23205.0,23159.400390625,23181.30078125,0
2025-02-13 11:15:00+05:30,23181.400390625,23199.900390625,23179.80078125,23196.900390625,0
2025-02-13 11:30:00+05:30,23197.0,23226.44921875,23193.75,23222.44921875,0
2025-02-13 11:45:00+05:30,23223.599609375,23235.19921875,23207.900390625,23220.849609375,0
2025-02-13 12:00:00+05:30,23220.75,23225.80078125,23185.25,23195.80078125,0
2025-02-13 12:15:00+05:30,23195.69921875,23210.0,23183.19921875,23195.099609375,0
2025-02-13 12:30:00+05:30,23195.75,23206.849609375,23176.150390625,23195.099609375,0
2025-02-13 12:45:00+05:30,23194.69921875,23206.55078125,23182.69921875,23190.19921875,0
2025-02-13 13:00:00+05:30,23191.150390625,23200.650390625,23153.099609375,23153.099609375,0
2025-02-13 13:15:00+05:30,23152.75,23177.650390625,23131.849609375,23151.05078125,0
2025-02-13 13:30:00+05:30,23150.80078125,23153.5,23054.55078125,23086.19921875,0
2025-02-13 13:45:00+05:30,23087.150390625,23097.05078125,23043.599609375,23077.900390625,0
2025-02-13 14:00:00+05:30,23079.599609375,23102.0,23032.69921875,23063.0,0
2025-02-13 14:15:00+05:30,23063.650390625,23074.5,23046.150390625,23056.599609375,0
2025-02-13 14:30:00+05:30,23056.75,23056.80078125,23004.69921875,23022.19921875,0
2025-02-13 14:45:00+05:30,23022.349609375,23056.599609375,23016.55078125,23050.849609375,0
2025-02-13 15:00:00+05:30,23052.150390625,23063.80078125,23019.25,23030.150390625,0
2025-02-13 15:15:00+05:30,23030.400390625,23039.650390625,23014.400390625,23019.400390625,0
2025-02-14 09:15:00+05:30,23096.69921875,23133.25,23026.94921875,23029.349609375,0
2025-02-14 09:30:00+05:30,23027.19921875,23070.94921875,23007.30078125,23043.19921875,0
2025-02-14 09:45:00+05:30,23042.900390625,23074.400390625,23016.80078125,23051.05078125,0
2025-02-14 10:00:00+05:30,23050.5,23094.349609375,23041.55078125,23043.0,0
2025-02-14 10:15:00+05:30,23042.75,23082.25,23031.19921875,23032.650390625,0
2025-02-14 10:30:00+05:30,23033.05078125,23045.55078125,22920.19921875,22924.0,0
2025-02-14 10:45:00+05:30,22923.900390625,22934.150390625,22886.150390625,22912.19921875,0
2025-02-14 11:00:00+05:30,22912.0,22919.599609375,22843.349609375,22893.94921875,0
2025-02-14 11:15:00+05:30,22893.349609375,22895.05078125,22854.69921875,22854.80078125,0
2025-02-14 11:30:00+05:30,22854.55078125,22902.0,22846.05078125,22901.150390625,0
2025-02-14 11:45:00+05:30,22902.5,22922.349609375,22886.94921875,22918.69921875,0
2025-02-14 12:00:00+05:30,22919.44921875,22921.94921875,22818.599609375,22842.05078125,0
2025-02-14 12:15:00+05:30,22842.19921875,22857.94921875,22815.25,22847.69921875,0
2025-02-14 12:30:00+05:30,22847.400390625,22866.94921875,22832.150390625,22835.94921875,0
2025-02-14 12:45:00+05:30,22835.650390625,22852.69921875,22801.69921875,22802.69921875,0
2025-02-14 13:00:00+05:30,22803.400390625,22815.30078125,22775.5,22806.349609375,0
2025-02-14 13:15:00+05:30,22805.900390625,22850.150390625,22800.400390625,22839.0,0
2025-02-14 13:30:00+05:30,22838.94921875,22845.05078125,22794.900390625,22812.099609375,0
2025-02-14 13:45:00+05:30,22813.05078125,22818.05078125,22785.599609375,22791.94921875,0
2025-02-14 14:00:00+05:30,22792.0,22811.80078125,22775.94921875,22802.05078125,0
2025-02-14 14:15:00+05:30,22801.94921875,22876.849609375,22799.19921875,22860.44921875,0
2025-02-14 14:30:00+05:30,22859.94921875,22966.44921875,22853.349609375,22961.30078125,0
2025-02-14 14:45:00+05:30,22961.150390625,22963.44921875,22893.599609375,22937.94921875,0
2025-02-14 15:00:00+05:30,22938.69921875,22958.94921875,22913.849609375,22933.400390625,0
2025-02-14 15:15:00+05:30,22933.849609375,22935.599609375,22895.849609375,22897.25,0
2025-02-17 09:15:00+05:30,22828.30078125,22874.099609375,22727.69921875,22831.44921875,0
2025-02-17 09:30:00+05:30,22830.349609375,22839.44921875,22755.75,22778.69921875,0
2025-02-17 09:45:00+05:30,22777.0,22810.19921875,22740.19921875,22771.19921875,0
2025-02-17 10:00:00+05:30,22770.80078125,22785.849609375,22744.0,22756.849609375,0
2025-02-17 10:15:00+05:30,22757.349609375,22827.849609375,22750.75,22827.30078125,0
2025-02-17 10:30:00+05:30,22826.94921875,22916.150390625,22814.19921875,22916.150390625,0
2025-02-17 10:45:00+05:30,22915.849609375,22926.349609375,22862.599609375,22877.5,0
2025-02-17 11:00:00+05:30,22879.05078125,22894.94921875,22797.25,22805.69921875,0
2025-02-17 11:15:00+05:30,22806.19921875,22847.900390625,22799.80078125,22840.099609375,0
2025-02-17 11:30:00+05:30,22838.80078125,22856.25,22819.599609375,22856.25,0
2025-02-17 11:45:00+05:30,22856.599609375,22868.400390625,22839.400390625,22862.349609375,0
2025-02-17 12:00:00+05:30,22863.0,22889.5,22823.05078125,22823.69921875,0
2025-02-17 12:15:00+05:30,22824.099609375,22830.69921875,22796.19921875,22819.80078125,0
2025-02-17 12:30:00+05:30,22819.75,22852.69921875,22809.849609375,22847.349609375,0
2025-02-17 12:45:00+05:30,22847.30078125,22882.19921875,22841.05078125,22880.44921875,0
2025-02-17 13:00:00+05:30,22880.30078125,22899.80078125,22837.099609375,22837.849609375,0
2025-02-17 13:15:00+05:30,22838.599609375,22873.349609375,22834.099609375,22861.30078125,0
2025-02-17 13:30:00+05:30,22861.349609375,22959.099609375,22859.650390625,22937.55078125,0
2025-02-17 13:45:00+05:30,22937.650390625,22949.0,22882.55078125,22898.80078125,0
2025-02-17 14:00:00+05:30,22900.349609375,22934.05078125,22876.75,22886.5,0
2025-02-17 14:15:00+05:30,22887.099609375,22927.0,22887.099609375,22915.44921875,0
2025-02-17 14:30:00+05:30,22914.900390625,22919.19921875,22883.30078125,22911.94921875,0
2025-02-17 14:45:00+05:30,22911.650390625,22949.94921875,22896.400390625,22939.0,0
2025-02-17 15:00:00+05:30,22939.44921875,22968.05078125,22938.099609375,22966.69921875,0
2025-02-17 15:15:00+05:30,22965.05078125,22974.0,22954.80078125,22963.5,0
2025-02-18 09:15:00+05:30,22975.099609375,22989.400390625,22877.0,22900.69921875,0
2025-02-18 09:30:00+05:30,22900.400390625,22934.80078125,22868.650390625,22924.44921875,0
2025-02-18 09:45:00+05:30,22924.400390625,22968.30078125,22907.55078125,22914.5,0
2025-02-18 10:00:00+05:30,22914.75,22945.0,22893.25,22894.44921875,0
2025-02-18 10:15:00+05:30,22894.099609375,22909.05078125,22820.80078125,22827.150390625,0
2025-02-18 10:30:00+05:30,22826.44921875,22844.0,22814.5,22841.44921875,0
2025-02-18 10:45:00+05:30,22840.5,22877.55078125,22828.0,22869.650390625,0
2025-02-18 11:00:00+05:30,22869.80078125,22870.19921875,22801.5,22813.69921875,0
2025-02-18 11:15:00+05:30,22814.349609375,22844.0,22807.5,22838.80078125,0
2025-02-18 11:30:00+05:30,22839.5,22867.150390625,22830.94921875,22866.69921875,0
2025-02-18 11:45:00+05:30,22866.44921875,22900.69921875,22836.849609375,22837.099609375,0
2025-02-18 12:00:00+05:30,22836.400390625,22867.5,22830.80078125,22863.30078125,0
2025-02-18 12:15:00+05:30,22863.30078125,22882.44921875,22852.5,22876.400390625,0
2025-02-18 12:30:00+05:30,22877.25,22909.55078125,22873.44921875,22877.650390625,0
2025-02-18 12:45:00+05:30,22878.349609375,22892.19921875,22839.94921875,22854.099609375,0
2025-02-18 13:00:00+05:30,22853.400390625,22879.849609375,22843.69921875,22871.849609375,0
2025-02-18 13:15:00+05:30,22872.05078125,22894.900390625,22871.75,22894.25,0
2025-02-18 13:30:00+05:30,22893.80078125,22934.30078125,22884.0,22921.44921875,0
2025-02-18 13:45:00+05:30,22922.80078125,22929.94921875,22898.900390625,22915.400390625,0
2025-02-18 14:00:00+05:30,22914.69921875,22932.599609375,22890.0,22917.25,0
2025-02-18 14:15:00+05:30,22917.30078125,22947.650390625,22909.69921875,22947.5,0
2025-02-18 14:30:00+05:30,22947.349609375,22952.69921875,22924.80078125,22947.05078125,0
2025-02-18 14:45:00+05:30,22945.69921875,22966.55078125,22925.80078125,22943.30078125,0
2025-02-18 15:00:00+05:30,22946.099609375,22970.80078125,22945.849609375,22951.400390625,0
2025-02-18 15:15:00+05:30,22952.099609375,22952.099609375,22918.30078125,22923.150390625,0
2025-02-19 09:15:00+05:30,22839.400390625,22876.849609375,22816.19921875,22852.900390625,0
2025-02-19 09:30:00+05:30,22852.19921875,22912.30078125,22846.80078125,22912.30078125,0
2025-02-19 09:45:00+05:30,22912.44921875,22991.849609375,22912.05078125,22989.099609375,0
2025-02-19 10:00:00+05:30,22988.349609375,22996.0,22954.25,22985.599609375,0
2025-02-19 10:15:00+05:30,22986.400390625,23042.650390625,22986.400390625,23034.30078125,0
2025-02-19 10:30:00+05:30,23033.69921875,23049.55078125,23009.5,23020.75,0
2025-02-19 10:45:00+05:30,23021.0,23028.099609375,22926.25,22927.94921875,0
2025-02-19 11:00:00+05:30,22927.94921875,22972.099609375,22922.44921875,22972.099609375,0
2025-02-19 11:15:00+05:30,22972.30078125,22985.650390625,22946.400390625,22960.44921875,0
2025-02-19 11:30:00+05:30,22960.55078125,22987.80078125,22953.44921875,22959.80078125,0
2025-02-19 11:45:00+05:30,22959.55078125,23003.94921875,22959.25,23001.650390625,0
2025-02-19 12:00:00+05:30,23001.5,23011.400390625,22991.80078125,22999.349609375,0
2025-02-19 12:15:00+05:30,22998.69921875,23023.55078125,22968.400390625,22969.400390625,0
2025-02-19 12:30:00+05:30,22969.80078125,22976.75,22933.30078125,22943.94921875,0
2025-02-19 12:45:00+05:30,22944.0,22952.75,22937.55078125,22948.849609375,0
2025-02-19 13:00:00+05:30,22948.80078125,22954.05078125,22914.25,22938.849609375,0
2025-02-19 13:15:00+05:30,22938.75,22941.599609375,22921.25,22928.599609375,0
2025-02-19 13:30:00+05:30,22928.69921875,22961.05078125,22925.80078125,22938.75,0
2025-02-19 13:45:00+05:30,22938.099609375,22950.19921875,22926.5,22928.5,0
2025-02-19 14:00:00+05:30,22928.599609375,22953.650390625,22925.30078125,22950.80078125,0
2025-02-19 14:15:00+05:30,22950.55078125,22951.25,22861.849609375,22863.30078125,0
2025-02-19 14:30:00+05:30,22862.69921875,22902.150390625,22858.80078125,22880.849609375,0
2025-02-19 14:45:00+05:30,22880.44921875,22927.05078125,22878.55078125,22917.80078125,0
2025-02-19 15:00:00+05:30,22916.900390625,22949.150390625,22916.099609375,22939.94921875,0
2025-02-19 15:15:00+05:30,22940.05078125,22940.19921875,22912.349609375,22914.400390625,0
2025-02-20 09:15:00+05:30,22821.099609375,22880.19921875,22821.099609375,22847.0,0
2025-02-20 09:30:00+05:30,22846.30078125,22897.900390625,22841.75,22881.25,0
2025-02-20 09:45:00+05:30,22881.099609375,22890.55078125,22813.400390625,22883.849609375,0
2025-02-20 10:00:00+05:30,22883.05078125,22885.75,22858.849609375,22873.75,0
2025-02-20 10:15:00+05:30,22873.80078125,22908.94921875,22868.400390625,22880.5,0
2025-02-20 10:30:00+05:30,22880.05078125,22904.599609375,22874.75,22883.19921875,0
2025-02-20 10:45:00+05:30,22884.25,22890.099609375,22875.099609375,22886.55078125,0
2025-02-20 11:00:00+05:30,22887.19921875,22912.75,22887.19921875,22911.30078125,0
2025-02-20 11:15:00+05:30,22911.19921875,22913.94921875,22895.0,22904.349609375,0
2025-02-20 11:30:00+05:30,22904.400390625,22910.400390625,22897.5,22903.599609375,0
2025-02-20 11:45:00+05:30,22903.44921875,22905.900390625,22879.05078125,22895.69921875,0
2025-02-20 12:00:00+05:30,22896.5,22903.94921875,22888.650390625,22889.0,0
2025-02-20 12:15:00+05:30,22889.099609375,22899.30078125,22884.75,22895.150390625,0
2025-02-20 12:30:00+05:30,22895.099609375,22908.80078125,22887.05078125,22900.0,0
2025-02-20 12:45:00+05:30,22899.80078125,22907.099609375,22891.400390625,22899.349609375,0
2025-02-20 13:00:00+05:30,22899.44921875,22900.0,22870.55078125,22878.25,0
2025-02-20 13:15:00+05:30,22878.05078125,22889.900390625,22875.75,22883.75,0
2025-02-20 13:30:00+05:30,22883.94921875,22907.30078125,22883.94921875,22906.19921875,0
2025-02-20 13:45:00+05:30,22906.0,22922.94921875,22898.69921875,22910.19921875,0
2025-02-20 14:00:00+05:30,22909.75,22912.75,22893.80078125,22899.69921875,0
2025-02-20 14:15:00+05:30,22899.5,22910.349609375,22895.25,22905.0,0
2025-02-20 14:30:00+05:30,22904.900390625,22916.599609375,22899.75,22912.650390625,0
2025-02-20 14:45:00+05:30,22913.150390625,22923.349609375,22896.94921875,22911.650390625,0
2025-02-20 15:00:00+05:30,22911.19921875,22920.05078125,22905.650390625,22916.900390625,0
2025-02-20 15:15:00+05:30,22917.150390625,22920.80078125,22905.0,22905.900390625,0
2025-02-21 09:15:00+05:30,22855.80078125,22920.5,22855.80078125,22896.94921875,0
2025-02-21 09:30:00+05:30,22896.400390625,22906.25,22840.05078125,22843.5,0
2025-02-21 09:45:00+05:30,22844.44921875,22852.94921875,22810.599609375,22813.650390625,0
2025-02-21 10:00:00+05:30,22813.849609375,22827.80078125,22760.30078125,22760.650390625,0
2025-02-21 10:15:00+05:30,22760.19921875,22788.349609375,22733.75,22767.150390625,0
2025-02-21 10:30:00+05:30,22767.0,22798.0,22765.80078125,22789.19921875,0
2025-02-21 10:45:00+05:30,22789.55078125,22797.94921875,22755.05078125,22776.44921875,0
2025-02-21 11:00:00+05:30,22776.5,22788.650390625,22740.69921875,22767.94921875,0
2025-02-21 11:15:00+05:30,22768.0,22768.150390625,22746.80078125,22764.94921875,0
2025-02-21 11:30:00+05:30,22764.94921875,22820.900390625,22764.650390625,22800.75,0
2025-02-21 11:45:00+05:30,22800.80078125,22809.599609375,22786.94921875,22791.599609375,0
2025-02-21 12:00:00+05:30,22791.400390625,22799.099609375,22776.099609375,22786.30078125,0
2025-02-21 12:15:00+05:30,22786.19921875,22809.150390625,22783.19921875,22807.5,0
2025-02-21 12:30:00+05:30,22807.0,22824.44921875,22802.19921875,22810.69921875,0
2025-02-21 12:45:00+05:30,22809.599609375,22818.44921875,22785.25,22786.849609375,0
2025-02-21 13:00:00+05:30,22787.400390625,22789.30078125,22757.94921875,22776.69921875,0
2025-02-21 13:15:00+05:30,22775.30078125,22787.19921875,22749.75,22753.55078125,0
2025-02-21 13:30:00+05:30,22751.80078125,22768.80078125,22722.349609375,22735.599609375,0
2025-02-21 13:45:00+05:30,22735.25,22758.30078125,22721.30078125,22756.150390625,0
2025-02-21 14:00:00+05:30,22755.05078125,22781.849609375,22739.599609375,22778.900390625,0
2025-02-21 14:15:00+05:30,22778.599609375,22792.05078125,22760.05078125,22770.80078125,0
2025-02-21 14:30:00+05:30,22768.69921875,22792.5,22765.349609375,22787.849609375,0
2025-02-21 14:45:00+05:30,22787.19921875,22800.69921875,22771.75,22772.80078125,0
2025-02-21 15:00:00+05:30,22771.5,22812.69921875,22771.5,22810.75,0
2025-02-21 15:15:00+05:30,22810.19921875,22812.25,22763.19921875,22764.349609375,0
2025-02-24 09:15:00+05:30,22609.349609375,22667.650390625,22609.349609375,22622.05078125,0
2025-02-24 09:30:00+05:30,22621.400390625,22644.349609375,22564.05078125,22571.19921875,0
2025-02-24 09:45:00+05:30,22570.75,22596.94921875,22568.150390625,22581.650390625,0
2025-02-24 10:00:00+05:30,22582.55078125,22590.05078125,22561.0,22572.150390625,0
2025-02-24 10:15:00+05:30,22572.5,22580.900390625,22548.75,22568.05078125,0
2025-02-24 10:30:00+05:30,22567.349609375,22575.5,22553.0,22554.55078125,0
2025-02-24 10:45:00+05:30,22554.69921875,22579.349609375,22552.0,22553.80078125,0
2025-02-24 11:00:00+05:30,22555.349609375,22580.94921875,22550.099609375,22568.599609375,0
2025-02-24 11:15:00+05:30,22567.94921875,22584.599609375,22563.75,22574.25,0
2025-02-24 11:30:00+05:30,22574.30078125,22611.849609375,22568.650390625,22610.099609375,0
2025-02-24 11:45:00+05:30,22610.349609375,22620.05078125,22588.55078125,22590.05078125,0
2025-02-24 12:00:00+05:30,22589.5,22595.30078125,22559.349609375,22561.150390625,0
2025-02-24 12:15:00+05:30,22561.25,22571.849609375,22558.599609375,22562.599609375,0
2025-02-24 12:30:00+05:30,22561.94921875,22583.900390625,22553.599609375,22564.55078125,0
2025-02-24 12:45:00+05:30,22564.44921875,22587.44921875,22562.150390625,22577.099609375,0
2025-02-24 13:00:00+05:30,22576.94921875,22591.0,22570.900390625,22572.349609375,0
2025-02-24 13:15:00+05:30,22572.30078125,22580.349609375,22546.19921875,22560.5,0
2025-02-24 13:30:00+05:30,22560.19921875,22565.25,22526.900390625,22533.44921875,0
2025-02-24 13:45:00+05:30,22532.94921875,22547.55078125,22520.55078125,22546.19921875,0
2025-02-24 14:00:00+05:30,22546.05078125,22553.5,22531.69921875,22543.650390625,0
2025-02-24 14:15:00+05:30,22543.69921875,22562.30078125,22536.44921875,22541.849609375,0
2025-02-24 14:30:00+05:30,22541.900390625,22576.44921875,22540.94921875,22572.150390625,0
2025-02-24 14:45:00+05:30,22571.900390625,22590.150390625,22566.849609375,22572.150390625,0
2025-02-24 15:00:00+05:30,22571.5,22577.05078125,22545.30078125,22554.400390625,0
2025-02-24 15:15:00+05:30,22554.349609375,22563.05078125,22544.150390625,22549.75,0
2025-02-25 09:15:00+05:30,22516.44921875,22579.349609375,22516.44921875,22553.400390625,0
2025-02-25 09:30:00+05:30,22552.75,22610.94921875,22546.25,22603.69921875,0
2025-02-25 09:45:00+05:30,22603.849609375,22625.19921875,22591.599609375,22606.80078125,0
2025-02-25 10:00:00+05:30,22607.19921875,22608.400390625,22582.19921875,22597.80078125,0
2025-02-25 10:15:00+05:30,22597.5,22601.150390625,22565.349609375,22576.0,0
2025-02-25 10:30:00+05:30,22576.150390625,22594.0,22565.0,22582.900390625,0
2025-02-25 10:45:00+05:30,22582.80078125,22585.69921875,22558.900390625,22563.599609375,0
2025-02-25 11:00:00+05:30,22563.5,22569.25,22555.150390625,22566.599609375,0
2025-02-25 11:15:00+05:30,22566.44921875,22569.19921875,22550.650390625,22553.0,0
2025-02-25 11:30:00+05:30,22553.0,22569.69921875,22544.849609375,22567.69921875,0
2025-02-25 11:45:00+05:30,22568.44921875,22573.599609375,22555.80078125,22559.44921875,0
2025-02-25 12:00:00+05:30,22559.44921875,22581.150390625,22553.0,22572.650390625,0
2025-02-25 12:15:00+05:30,22572.650390625,22590.30078125,22572.099609375,22578.19921875,0
2025-02-25 12:30:00+05:30,22578.30078125,22578.30078125,22566.05078125,22567.349609375,0
2025-02-25 12:45:00+05:30,22567.650390625,22580.900390625,22566.94921875,22574.05078125,0
2025-02-25 13:00:00+05:30,22574.0,22600.400390625,22573.80078125,22593.0,0
2025-02-25 13:15:00+05:30,22592.75,22595.349609375,22571.25,22576.55078125,0
2025-02-25 13:30:00+05:30,22577.19921875,22590.900390625,22575.44921875,22586.150390625,0
2025-02-25 13:45:00+05:30,22587.150390625,22595.900390625,22577.5,22581.75,0
2025-02-25 14:00:00+05:30,22582.150390625,22591.0,22575.099609375,22581.849609375,0
2025-02-25 14:15:00+05:30,22582.05078125,22585.400390625,22573.94921875,22581.849609375,0
2025-02-25 14:30:00+05:30,22581.69921875,22585.94921875,22577.150390625,22580.30078125,0
2025-02-25 14:45:00+05:30,22580.650390625,22583.25,22568.0,22570.400390625,0
2025-02-25 15:00:00+05:30,22572.150390625,22573.30078125,22546.25,22553.349609375,0
2025-02-25 15:15:00+05:30,22552.400390625,22559.94921875,22516.5,22529.05078125,0
2025-02-27 09:15:00+05:30,22583.30078125,22608.69921875,22552.849609375,22555.75,0
2025-02-27 09:30:00+05:30,22554.80078125,22576.25,22535.150390625,22560.19921875,0
2025-02-27 09:45:00+05:30,22560.25,22570.0,22530.44921875,22538.400390625,0
2025-02-27 10:00:00+05:30,22537.94921875,22552.44921875,22535.75,22542.30078125,0
2025-02-27 10:15:00+05:30,22542.900390625,22549.75,22527.19921875,22535.849609375,0
2025-02-27 10:30:00+05:30,22535.599609375,22554.94921875,22533.19921875,22553.400390625,0
2025-02-27 10:45:00+05:30,22553.69921875,22564.69921875,22548.099609375,22549.900390625,0
2025-02-27 11:00:00+05:30,22549.349609375,22551.349609375,22540.80078125,22548.94921875,0
2025-02-27 11:15:00+05:30,22549.349609375,22557.25,22538.19921875,22539.849609375,0
2025-02-27 11:30:00+05:30,22540.30078125,22540.30078125,22528.30078125,22531.44921875,0
2025-02-27 11:45:00+05:30,22530.94921875,22537.44921875,22524.69921875,22525.0,0
2025-02-27 12:00:00+05:30,22524.55078125,22528.650390625,22519.650390625,22526.650390625,0
2025-02-27 12:15:00+05:30,22526.900390625,22534.099609375,22524.400390625,22526.75,0
2025-02-27 12:30:00+05:30,22527.599609375,22528.599609375,22516.19921875,22526.80078125,0
2025-02-27 12:45:00+05:30,22527.69921875,22535.599609375,22526.099609375,22534.30078125,0
2025-02-27 13:00:00+05:30,22535.19921875,22537.650390625,22527.099609375,22527.80078125,0
2025-02-27 13:15:00+05:30,22528.75,22540.650390625,22525.94921875,22536.599609375,0
2025-02-27 13:30:00+05:30,22536.25,22542.599609375,22531.05078125,22538.80078125,0
2025-02-27 13:45:00+05:30,22539.69921875,22544.75,22532.150390625,22541.44921875,0
2025-02-27 14:00:00+05:30,22542.05078125,22550.44921875,22537.150390625,22544.099609375,0
2025-02-27 14:15:00+05:30,22544.900390625,22553.75,22540.69921875,22550.19921875,0
2025-02-27 14:30:00+05:30,22551.25,22552.900390625,22534.849609375,22546.44921875,0
2025-02-27 14:45:00+05:30,22547.30078125,22556.900390625,22543.80078125,22549.25,0
2025-02-27 15:00:00+05:30,22549.19921875,22556.099609375,22539.05078125,22542.69921875,0
2025-02-27 15:15:00+05:30,22542.349609375,22548.80078125,22510.849609375,22510.849609375,0
2025-02-28 09:15:00+05:30,22442.44921875,22446.900390625,22311.150390625,22336.099609375,0
2025-02-28 09:30:00+05:30,22337.69921875,22339.80078125,22252.400390625,22261.69921875,0
2025-02-28 09:45:00+05:30,22261.150390625,22282.30078125,22233.900390625,22235.349609375,0
2025-02-28 10:00:00+05:30,22235.400390625,22262.900390625,22224.19921875,22262.150390625,0
2025-02-28 10:15:00+05:30,22261.80078125,22293.5,22258.55078125,22272.099609375,0
2025-02-28 10:30:00+05:30,22272.150390625,22300.5,22267.94921875,22288.650390625,0
2025-02-28 10:45:00+05:30,22288.25,22294.099609375,22242.44921875,22243.44921875,0
2025-02-28 11:00:00+05:30,22243.75,22263.69921875,22240.19921875,22246.25,0
2025-02-28 11:15:00+05:30,22246.400390625,22261.19921875,22239.650390625,22259.75,0
2025-02-28 11:30:00+05:30,22260.0,22280.0,22238.099609375,22240.400390625,0
2025-02-28 11:45:00+05:30,22240.900390625,22246.25,22221.150390625,22237.400390625,0
2025-02-28 12:00:00+05:30,22237.150390625,22240.80078125,22218.099609375,22222.55078125,0
2025-02-28 12:15:00+05:30,22221.75,22253.75,22221.75,22248.25,0
2025-02-28 12:30:00+05:30,22246.849609375,22249.30078125,22167.599609375,22169.099609375,0
